CustomerID,recency,frequency,monetary,r_cat,f_cat,m_cat
14529.0,60,229.0,620.04,3,5,3
14530.0,25,216.0,2925.9100000000003,4,5,5
14532.0,236,64.0,932.8500000000001,1,4,4
14533.0,24,62.0,1949.7200000000003,4,4,4
14534.0,2,519.0,4447.050000000001,5,5,5
14535.0,60,330.0,2864.19,3,5,5
14536.0,259,19.0,171.8,1,2,1
14537.0,57,10.0,355.56000000000006,3,1,2
14538.0,64,19.0,388.24999999999994,3,2,2
14539.0,15,32.0,537.48,4,3,3
14540.0,9,76.0,996.26,5,4,4
14541.0,58,111.0,1461.6500000000003,3,4,4
14542.0,185,5.0,103.25000000000001,1,1,1
14543.0,28,72.0,3630.3300000000004,4,4,5
14544.0,24,114.0,2024.45,4,4,5
14546.0,5,399.0,2578.09,5,5,5
14547.0,3,366.0,4007.54,5,5,5
14548.0,150,4.0,652.8,2,1,3
14549.0,311,56.0,289.24,1,3,2
14550.0,10,48.0,765.62,5,3,3
14551.0,18,10.0,186.23000000000002,4,1,1
14552.0,151,58.0,165.07,2,3,1
14553.0,19,113.0,859.2700000000001,4,4,3
14554.0,10,216.0,2381.04,5,5,5
14555.0,57,21.0,324.14,3,2,2
14557.0,85,16.0,788.38,2,2,3
14560.0,7,74.0,2237.7699999999995,5,4,5
14561.0,75,69.0,1080.76,2,4,4
14562.0,3,423.0,5074.77,5,5,5
14565.0,95,127.0,3099.1200000000003,2,5,5
14567.0,56,33.0,1530.3600000000001,3,3,4
14569.0,1,12.0,227.38999999999996,5,1,1
14570.0,280,29.0,218.06,1,2,1
14572.0,3,270.0,2832.84,5,5,5
14573.0,179,235.0,1653.42,1,5,4
14576.0,372,1.0,35.400000000000006,1,1,1
14577.0,12,123.0,859.7100000000002,5,5,3
14578.0,3,24.0,168.63,5,2,1
14581.0,16,17.0,138.6,4,2,1
14582.0,40,6.0,114.11,3,1,1
14583.0,5,330.0,1052.55,5,5,4
14584.0,169,100.0,1042.2600000000002,2,4,4
14585.0,50,29.0,157.05,3,2,1
14586.0,276,19.0,237.36,1,2,1
14587.0,18,383.0,1601.1399999999999,4,5,4
14589.0,371,3.0,39.75,1,1,1
14591.0,15,197.0,1447.14,4,5,4
14592.0,35,164.0,570.4599999999999,3,5,3
14593.0,21,152.0,617.99,4,5,3
14594.0,7,53.0,379.8299999999999,5,3,2
14595.0,19,102.0,1740.6000000000001,4,4,4
14597.0,11,55.0,883.1500000000001,5,3,3
14598.0,44,50.0,221.97,3,3,1
14600.0,305,25.0,393.33,1,2,2
14601.0,10,7.0,213.96000000000004,5,1,1
14603.0,274,2.0,660.0,1,1,3
14606.0,1,2700.0,12156.650000000001,5,5,5
14607.0,15,86.0,16569.5,4,4,5
14608.0,4,20.0,1785.1499999999999,5,2,4
14609.0,72,4.0,601.5600000000001,2,1,3
14616.0,242,3.0,406.08000000000004,1,1,2
14618.0,9,16.0,553.44,5,2,3
14619.0,245,20.0,394.43999999999994,1,2,2
14620.0,205,26.0,412.78000000000003,1,2,2
14621.0,1,92.0,1788.3600000000004,5,4,4
14622.0,184,21.0,320.58,1,2,2
14623.0,32,134.0,889.2499999999999,4,5,3
14624.0,57,13.0,225.84999999999997,3,1,1
14625.0,196,53.0,899.63,1,3,4
14626.0,23,122.0,2791.27,4,5,5
14628.0,91,24.0,671.9599999999999,2,2,3
14629.0,4,152.0,959.01,5,5,4
14631.0,50,41.0,1006.98,3,3,4
14632.0,262,8.0,114.56,1,1,1
14633.0,266,20.0,344.9000000000001,1,2,2
14636.0,36,28.0,609.8500000000001,3,2,3
14638.0,50,16.0,443.6,3,2,2
14639.0,52,172.0,2984.49,3,5,5
14640.0,24,106.0,2125.08,4,4,5
14641.0,21,7.0,110.46,4,1,1
14642.0,58,2.0,96.12,3,1,1
14643.0,170,31.0,693.81,2,3,3
14644.0,67,26.0,830.76,3,2,3
14645.0,156,30.0,597.0899999999999,2,3,3
14647.0,201,30.0,243.21999999999997,1,3,2
14649.0,4,199.0,1417.29,5,5,4
14651.0,67,102.0,654.5999999999999,3,4,3
14652.0,77,29.0,114.18,2,2,1
14653.0,1,237.0,1947.5499999999997,5,5,4
14655.0,8,49.0,1932.23,5,3,4
14656.0,169,80.0,291.05,2,4,2
14657.0,17,126.0,848.22,4,5,3
14658.0,5,29.0,247.14999999999998,5,2,2
14659.0,8,253.0,2529.93,5,5,5
14660.0,86,30.0,285.73999999999995,2,3,2
14661.0,26,4.0,107.95,4,1,1
14662.0,28,168.0,771.1700000000001,4,5,3
14664.0,19,99.0,637.8900000000001,4,4,3
14665.0,60,90.0,1835.6999999999998,3,4,4
14666.0,24,14.0,195.25,4,2,1
14667.0,10,573.0,9241.2,5,5,5
14669.0,241,170.0,1269.9900000000002,1,5,4
14670.0,280,132.0,411.53000000000003,1,5,2
14672.0,234,61.0,765.55,1,4,3
14673.0,3,74.0,1736.4,5,4,4
14675.0,16,102.0,604.7500000000001,4,4,3
14676.0,31,42.0,2548.2400000000002,4,3,5
14680.0,25,258.0,28754.11,4,5,5
14681.0,71,7.0,498.95,3,1,3
14682.0,187,2.0,52.0,1,1,1
14684.0,25,421.0,1236.2799999999997,4,5,4
14687.0,106,15.0,628.3799999999999,2,2,3
14688.0,7,327.0,5630.870000000001,5,5,5
14689.0,208,13.0,112.80000000000001,1,1,1
14690.0,44,50.0,371.7,3,3,2
14691.0,30,71.0,2114.33,4,4,5
14692.0,137,68.0,591.5500000000001,2,4,3
14693.0,264,8.0,172.9,1,1,1
14696.0,4,130.0,2078.95,5,5,5
14697.0,218,22.0,188.60999999999996,1,2,1
14698.0,1,210.0,1250.76,5,5,4
14699.0,214,8.0,109.13000000000001,1,1,1
14700.0,32,115.0,2235.2999999999997,4,4,5
14701.0,10,335.0,2549.37,5,5,5
14702.0,1,347.0,3292.1400000000003,5,5,5
14703.0,14,22.0,318.16999999999996,4,2,2
14704.0,11,415.0,1546.9099999999999,5,5,4
14705.0,198,1.0,179.0,1,1,1
14708.0,2,28.0,1126.37,5,2,4
14709.0,15,196.0,4921.040000000001,4,5,5
14710.0,14,139.0,606.13,4,5,3
14711.0,10,357.0,2868.7999999999997,5,5,5
14712.0,29,25.0,917.07,4,2,4
14713.0,9,339.0,2666.36,5,5,5
14714.0,24,10.0,160.19,4,1,1
14715.0,24,71.0,867.3800000000001,4,4,3
14716.0,43,55.0,329.67999999999995,3,3,2
14719.0,1,237.0,1602.13,5,5,4
14720.0,5,37.0,663.8100000000002,5,3,3
14722.0,147,29.0,187.92,2,2,1
14723.0,10,278.0,1158.3,5,5,4
14725.0,24,52.0,718.08,4,3,3
14727.0,274,10.0,268.58,1,1,2
14729.0,373,71.0,313.49000000000007,1,4,2
14730.0,1,501.0,2005.06,5,5,5
14731.0,47,45.0,380.02000000000004,3,3,2
14732.0,8,147.0,2702.49,5,5,5
14733.0,16,202.0,9585.91,4,5,5
14735.0,3,194.0,6065.6900000000005,5,5,5
14737.0,3,17.0,1164.55,5,2,4
14738.0,42,54.0,1314.45,3,3,4
14739.0,4,60.0,3902.2799999999997,5,4,5
14740.0,197,89.0,1448.2099999999998,1,4,4
14741.0,11,59.0,1400.3400000000001,5,4,4
14744.0,16,26.0,1099.98,4,2,4
14745.0,112,69.0,1220.2600000000002,2,4,4
14747.0,249,18.0,328.19999999999993,1,2,2
14748.0,29,89.0,1415.75,4,4,4
14752.0,43,5.0,389.63999999999993,3,1,2
14753.0,87,30.0,563.1499999999999,2,3,3
14754.0,44,41.0,638.05,3,3,3
14755.0,9,235.0,5010.280000000001,5,5,5
14756.0,15,38.0,738.9599999999998,4,3,3
14757.0,75,19.0,420.50000000000006,2,2,2
14758.0,144,71.0,1484.06,2,4,4
14759.0,4,102.0,1625.97,5,4,4
14760.0,297,5.0,89.2,1,1,1
14761.0,58,11.0,255.89999999999998,3,1,2
14762.0,263,21.0,300.52,1,2,2
14764.0,46,6.0,278.3,3,1,2
14765.0,29,39.0,254.11,4,3,2
14766.0,8,135.0,2473.37,5,5,5
14768.0,17,5.0,192.60000000000002,4,1,1
14769.0,2,1090.0,10674.75,5,5,5
14770.0,232,52.0,876.42,1,3,3
14772.0,112,9.0,139.26,2,1,1
14775.0,58,60.0,1011.8999999999999,3,4,4
14776.0,51,117.0,2538.2999999999997,3,4,5
14778.0,127,35.0,730.8599999999999,2,3,3
14779.0,280,41.0,386.15,1,3,2
14780.0,54,27.0,447.68,3,2,2
14782.0,319,6.0,200.10000000000002,1,1,1
14784.0,26,15.0,289.99,4,2,2
14785.0,10,3.0,77.4,5,1,1
14788.0,7,30.0,679.4399999999998,5,3,3
14789.0,28,6.0,197.64000000000001,4,1,1
14790.0,16,46.0,745.0600000000001,4,3,3
14792.0,63,2.0,6.2,3,1,1
14793.0,21,14.0,228.99,4,2,1
14794.0,2,80.0,1319.91,5,4,4
14795.0,166,6.0,131.45,2,1,1
14796.0,1,1141.0,8022.49,5,5,5
14798.0,52,12.0,173.74,3,1,1
14799.0,51,13.0,157.70000000000002,3,1,1
14800.0,47,385.0,4339.74,3,5,5
14801.0,61,59.0,193.13999999999996,3,4,1
14803.0,162,44.0,845.55,2,3,3
14804.0,8,12.0,353.27,5,1,2
14805.0,15,47.0,554.6500000000001,4,3,3
14806.0,75,11.0,193.39,2,1,1
14808.0,39,235.0,2741.17,3,5,5
14810.0,40,255.0,2087.88,3,5,5
14813.0,369,30.0,155.42999999999998,1,3,1
14815.0,36,53.0,778.5,3,3,3
14816.0,197,4.0,271.85,1,1,2
14817.0,200,63.0,1110.3400000000001,1,4,4
14818.0,73,48.0,657.8,2,3,3
14819.0,64,13.0,272.07,3,1,2
14820.0,21,29.0,507.28999999999996,4,2,3
14821.0,366,2.0,48.800000000000004,1,1,1
14823.0,180,70.0,321.42999999999995,1,4,2
14824.0,10,29.0,1127.7100000000003,5,2,4
14825.0,3,121.0,2226.9100000000003,5,5,5
14828.0,196,17.0,2139.76,1,2,5
14829.0,29,42.0,697.55,4,3,3
14830.0,53,40.0,197.13,3,3,1
14834.0,17,67.0,1720.3,4,4,4
14836.0,10,6.0,102.44999999999999,5,1,1
14837.0,89,108.0,1649.5000000000002,2,4,4
14840.0,267,4.0,62.85,1,1,1
14841.0,53,138.0,3295.7599999999998,3,5,5
14842.0,43,145.0,2824.6899999999996,3,5,5
14844.0,63,130.0,3189.8100000000004,3,5,5
14847.0,148,13.0,309.4,2,1,2
14849.0,21,388.0,7930.54,4,5,5
14850.0,311,21.0,325.75,1,2,2
14851.0,23,28.0,511.3499999999999,4,2,3
14852.0,58,143.0,2836.69,3,5,5
14853.0,24,9.0,475.79999999999995,4,1,3
14854.0,78,127.0,2759.8300000000004,2,5,5
14855.0,119,20.0,645.65,2,2,3
14856.0,36,66.0,1311.38,3,4,4
14857.0,59,60.0,1173.12,3,4,4
14859.0,12,58.0,1353.74,5,3,4
14860.0,19,11.0,170.32,4,1,1
14861.0,52,6.0,125.79000000000002,3,1,1
14862.0,25,48.0,841.2,4,3,3
14863.0,29,11.0,266.76,4,1,2
14865.0,7,4.0,52.2,5,1,1
14866.0,10,99.0,14389.900000000001,5,4,5
14867.0,185,36.0,710.28,1,3,3
14868.0,3,144.0,2953.59,5,5,5
14869.0,8,71.0,725.7,5,4,3
14870.0,261,13.0,327.24999999999994,1,1,2
14871.0,3,98.0,522.38,5,4,3
14873.0,210,28.0,519.6800000000001,1,2,3
14875.0,107,47.0,1465.3199999999997,2,3,4
14878.0,12,124.0,1485.5400000000002,5,5,4
14880.0,77,47.0,706.1900000000002,2,3,3
14881.0,19,17.0,255.4,4,2,2
14882.0,26,11.0,589.7,4,1,3
14883.0,18,53.0,761.5899999999999,4,3,3
14885.0,131,15.0,765.3199999999999,2,2,3
14886.0,252,18.0,364.79999999999995,1,2,2
14887.0,79,6.0,1862.0,2,1,4
14888.0,207,20.0,369.2,1,2,2
14889.0,336,10.0,135.9,1,1,1
14890.0,253,7.0,125.65,1,1,1
14891.0,148,33.0,554.38,2,3,3
14893.0,9,73.0,1237.8500000000001,5,4,4
14894.0,85,23.0,655.7499999999999,2,2,3
14895.0,7,498.0,11138.71,5,5,5
14896.0,204,43.0,468.77000000000004,1,3,3
14897.0,7,55.0,1366.38,5,3,4
14898.0,23,116.0,1303.52,4,4,4
14901.0,11,96.0,1421.29,5,4,4
14902.0,25,20.0,332.66,4,2,2
14903.0,21,355.0,2810.63,4,5,5
14904.0,2,69.0,1025.44,5,4,4
14905.0,157,17.0,616.15,2,2,3
14907.0,3,165.0,3501.1000000000004,5,5,5
14908.0,74,9.0,277.79999999999995,2,1,2
14910.0,2,30.0,434.35,5,3,2
14913.0,35,87.0,1227.43,3,4,4
14915.0,91,12.0,307.48,2,1,2
14916.0,70,77.0,1268.98,3,4,4
14918.0,115,45.0,1610.1499999999996,2,3,4
14920.0,212,57.0,977.77,1,3,4
14921.0,30,78.0,1316.0700000000002,4,4,4
14923.0,50,44.0,749.1,3,3,3
14924.0,245,10.0,310.05,1,1,2
14929.0,32,11.0,223.88,4,1,1
14944.0,29,170.0,5900.25,4,5,5
14946.0,14,3.0,100.9,4,1,1
14947.0,72,14.0,290.82000000000005,2,2,2
14948.0,23,63.0,1101.97,4,4,4
14950.0,19,19.0,371.2,4,2,2
14951.0,79,20.0,311.69000000000005,2,2,2
14952.0,59,138.0,8099.489999999999,3,5,5
14953.0,25,55.0,289.82000000000005,4,3,2
14954.0,12,85.0,336.16999999999996,5,4,2
14957.0,253,12.0,58.49,1,1,1
14958.0,147,42.0,499.68,2,3,3
14959.0,64,59.0,695.4199999999998,3,4,3
14960.0,8,27.0,221.26999999999998,5,2,1
14961.0,10,312.0,7044.68,5,5,5
14962.0,270,5.0,126.70000000000002,1,1,1
14963.0,9,198.0,1487.8,5,5,4
14964.0,247,13.0,206.21,1,1,1
14965.0,96,83.0,599.0,2,4,3
14966.0,14,38.0,191.32,4,3,1
14967.0,49,6.0,463.8,3,1,2
14968.0,30,37.0,147.59000000000003,4,3,1
14970.0,68,34.0,1592.06,3,3,4
14971.0,35,160.0,1116.5700000000002,3,5,4
14972.0,128,18.0,114.77,2,2,1
14973.0,107,32.0,1314.4499999999998,2,3,4
14974.0,37,21.0,114.39,3,2,1
14975.0,57,11.0,279.94,3,1,2
14976.0,57,72.0,790.86,3,4,3
14978.0,72,216.0,1931.42,2,5,4
14981.0,246,8.0,102.12,1,1,1
14984.0,19,41.0,213.27,4,3,1
14985.0,198,87.0,296.75,1,4,2
14987.0,15,4.0,326.4,4,1,2
14988.0,211,40.0,334.53999999999996,1,3,2
14995.0,38,61.0,233.23000000000002,3,4,1
14997.0,46,26.0,546.2,3,2,3
14998.0,170,75.0,429.87,2,4,2
15000.0,47,77.0,490.52000000000004,3,4,3
15002.0,115,115.0,1641.7599999999998,2,4,4
15004.0,147,158.0,1246.3200000000002,2,5,4
15005.0,15,1119.0,6316.57,4,5,5
15006.0,51,144.0,502.09000000000003,3,5,3
15007.0,159,12.0,156.91000000000003,2,1,1
15009.0,12,182.0,1261.78,5,5,4
15010.0,35,20.0,308.94,3,2,2
15012.0,53,128.0,423.04,3,5,2
15014.0,43,35.0,260.17,3,3,2
15016.0,172,20.0,170.04,2,2,1
15017.0,33,20.0,125.58000000000001,3,2,1
15018.0,38,31.0,496.21,3,3,3
15019.0,266,70.0,265.99999999999994,1,4,2
15021.0,8,472.0,1914.8200000000002,5,5,4
15022.0,11,135.0,905.0400000000001,5,5,4
15023.0,3,562.0,6802.76,5,5,5
15024.0,9,155.0,1661.33,5,5,4
15025.0,33,72.0,377.01,3,4,2
15026.0,80,61.0,469.0,2,4,3
15027.0,30,35.0,1066.15,4,3,4
15028.0,8,48.0,627.1300000000001,5,3,3
15030.0,71,7.0,518.28,3,1,3
15031.0,4,111.0,668.1400000000001,5,4,3
15032.0,256,52.0,4959.1,1,3,5
15033.0,4,510.0,2586.67,5,5,5
15034.0,15,394.0,4308.610000000001,4,5,5
15035.0,89,27.0,252.73000000000002,2,2,2
15036.0,72,127.0,465.5499999999999,2,5,2
15038.0,58,130.0,705.49,3,5,3
15039.0,9,1502.0,19914.44,5,5,5
15041.0,170,67.0,180.35000000000002,2,4,1
15042.0,199,5.0,135.93,1,1,1
15043.0,31,3.0,537.0,4,1,3
15044.0,19,453.0,7700.23,4,5,5
15045.0,151,12.0,735.6600000000001,2,1,3
15046.0,9,206.0,5213.7699999999995,5,5,5
15047.0,269,22.0,343.61999999999995,1,2,2
15048.0,65,97.0,384.05,3,4,2
15049.0,273,3.0,121.17000000000002,1,1,1
15050.0,25,78.0,1782.09,4,4,4
15051.0,23,143.0,1391.6100000000001,4,5,4
15052.0,319,30.0,215.78,1,3,1
15053.0,4,71.0,697.7900000000001,5,4,3
15054.0,12,114.0,302.1,5,4,2
15057.0,275,25.0,1489.5,1,2,4
15058.0,25,276.0,2124.9900000000002,4,5,5
15059.0,40,237.0,1337.7199999999998,3,5,4
15060.0,8,121.0,303.09000000000003,5,5,2
15061.0,3,403.0,54534.14,5,5,5
15062.0,71,57.0,987.86,3,3,4
15063.0,213,5.0,370.79999999999995,1,1,2
15065.0,37,155.0,3158.13,3,5,5
15066.0,53,42.0,893.59,3,3,3
15067.0,78,82.0,1744.76,2,4,4
15068.0,46,104.0,553.36,3,4,3
15069.0,179,70.0,1109.5300000000002,1,4,4
15070.0,372,1.0,106.2,1,1,1
15071.0,93,26.0,982.07,2,2,4
15073.0,9,54.0,1043.4099999999999,5,3,4
15074.0,105,42.0,748.87,2,3,3
15075.0,77,27.0,773.03,2,2,3
15076.0,172,49.0,880.8499999999999,2,3,3
15078.0,7,440.0,9743.11,5,5,5
15079.0,212,47.0,895.61,1,3,3
15081.0,22,33.0,504.79999999999995,4,3,3
15083.0,256,5.0,88.19999999999999,1,1,1
15087.0,281,15.0,306.94,1,2,2
15088.0,21,57.0,1160.0699999999997,4,3,4
15089.0,10,145.0,2420.84,5,5,5
15090.0,308,23.0,381.32,1,2,2
15091.0,67,30.0,480.71,3,3,3
15092.0,215,26.0,457.80999999999995,1,2,2
15093.0,18,108.0,4597.0199999999995,4,4,5
15095.0,103,47.0,1370.6,2,3,4
15096.0,42,11.0,219.39,3,1,1
15097.0,4,25.0,248.07999999999998,5,2,2
15098.0,182,3.0,39916.5,1,1,5
15099.0,84,23.0,410.48,2,2,2
15100.0,333,3.0,876.0,1,1,3
15101.0,8,8.0,317.53,5,1,2
15103.0,31,35.0,703.3599999999999,4,3,3
15104.0,196,69.0,1027.44,1,4,4
15105.0,18,101.0,2298.9300000000003,4,4,5
15106.0,17,100.0,1422.52,4,4,4
15107.0,311,17.0,319.5,1,2,2
15109.0,245,28.0,484.9500000000001,1,2,3
15110.0,23,35.0,996.1,4,3,4
15111.0,29,84.0,1567.4799999999998,4,4,4
15113.0,9,100.0,3609.3299999999995,5,4,5
15114.0,30,197.0,2760.5599999999995,4,5,5
15115.0,18,21.0,340.11,4,2,2
15116.0,17,45.0,1352.75,4,3,4
15117.0,14,79.0,1551.7800000000002,4,4,4
15118.0,134,1.0,244.8,2,1,2
15119.0,245,14.0,266.4,1,2,2
15120.0,133,21.0,358.8199999999999,2,2,2
15121.0,50,28.0,457.72,3,2,2
15122.0,114,82.0,1633.7799999999997,2,4,4
15123.0,7,106.0,2199.3100000000004,5,4,5
15124.0,22,15.0,184.19000000000003,4,2,1
15125.0,25,127.0,11528.480000000001,4,5,5
15127.0,65,16.0,406.53000000000003,3,2,2
15128.0,60,102.0,1471.0,3,4,4
15129.0,50,84.0,3447.4,3,4,5
15130.0,169,22.0,330.11000000000007,2,2,2
15132.0,18,52.0,977.93,4,3,4
15133.0,127,29.0,982.4199999999998,2,2,4
15134.0,14,73.0,1387.99,4,4,4
15135.0,239,9.0,139.04999999999998,1,1,1
15136.0,2,68.0,1286.7000000000003,5,4,4
15139.0,239,13.0,178.96,1,1,1
15140.0,52,80.0,2354.25,3,4,5
15142.0,46,26.0,498.74000000000007,3,2,3
15143.0,225,14.0,259.45,1,2,2
15144.0,8,217.0,6580.4400000000005,5,5,5
15145.0,4,67.0,1194.7300000000002,5,4,4
15146.0,164,91.0,1327.16,2,4,4
15147.0,240,28.0,623.5,1,2,3
15148.0,10,20.0,301.29,5,2,2
15149.0,133,23.0,520.8,2,2,3
15150.0,17,343.0,5314.469999999999,4,5,5
15152.0,9,271.0,4745.6900000000005,5,5,5
15153.0,31,22.0,329.25,4,2,2
15154.0,75,85.0,296.42,2,4,2
15156.0,1,55.0,961.4899999999999,5,3,4
15157.0,3,125.0,1936.0700000000004,5,5,4
15158.0,45,7.0,401.4000000000001,3,1,2
15159.0,1,710.0,18641.010000000002,5,5,5
15160.0,357,4.0,158.16000000000003,1,1,1
15163.0,18,29.0,304.4699999999999,4,2,2
15164.0,68,103.0,843.0499999999998,3,4,3
15165.0,373,27.0,487.75,1,2,3
15167.0,320,41.0,163.00000000000003,1,3,1
15168.0,25,5.0,106.56,4,1,1
15171.0,331,5.0,1289.5,1,1,4
15172.0,8,110.0,1624.05,5,4,4
15174.0,322,11.0,135.75,1,1,1
15175.0,71,23.0,224.14000000000004,3,2,1
15178.0,260,3.0,40.5,1,1,1
15179.0,18,93.0,2206.9500000000003,4,4,5
15180.0,367,6.0,87.5,1,1,1
15181.0,66,16.0,689.48,3,2,3
15182.0,154,29.0,622.8499999999998,2,2,3
15184.0,29,63.0,406.76,4,4,2
15185.0,70,21.0,310.62,3,2,2
15186.0,14,19.0,411.41,4,2,2
15187.0,1,91.0,4777.180000000001,5,4,5
15189.0,1,212.0,16225.390000000003,5,5,5
15192.0,119,51.0,1044.3200000000002,2,3,4
15193.0,60,19.0,499.31999999999994,3,2,3
15194.0,3,310.0,7616.530000000001,5,5,5
15195.0,2,1.0,3861.0,5,1,5
15197.0,10,32.0,1079.6100000000001,5,3,4
15198.0,92,10.0,193.64,2,1,1
15199.0,59,13.0,1268.6999999999998,3,1,4
15201.0,87,69.0,1236.54,2,4,4
15203.0,25,142.0,1827.8,4,5,4
15204.0,357,9.0,316.58,1,1,2
15205.0,85,37.0,653.24,2,3,3
15206.0,10,9.0,420.3,5,1,2
15208.0,1,42.0,870.12,5,3,3
15210.0,225,20.0,331.18,1,2,2
15211.0,60,52.0,894.41,3,3,3
15212.0,241,5.0,101.79999999999998,1,1,1
15213.0,318,24.0,328.35,1,2,2
15214.0,1,110.0,1661.44,5,4,4
15215.0,46,35.0,734.9399999999999,3,3,3
15216.0,87,2.0,96.6,2,1,1
15218.0,10,166.0,5756.89,5,5,5
15219.0,176,9.0,305.75,2,1,2
15220.0,51,117.0,1778.9599999999996,3,4,4
15221.0,366,5.0,403.25,1,1,2
15222.0,318,5.0,585.0,1,1,3
15223.0,225,20.0,755.75,1,2,3
15224.0,358,14.0,322.0799999999999,1,2,2
15225.0,234,23.0,409.4000000000001,1,2,2
15226.0,310,8.0,154.41,1,1,1
15227.0,36,58.0,1219.4,3,3,4
15228.0,66,125.0,3386.71,3,5,5
15230.0,239,23.0,429.6,1,2,2
15232.0,113,31.0,612.0600000000001,2,3,3
15234.0,276,14.0,197.00000000000006,1,2,1
15235.0,217,143.0,2247.51,1,5,5
15236.0,298,15.0,321.04999999999995,1,2,2
15237.0,1,99.0,1412.3200000000002,5,4,4
15238.0,29,50.0,1071.99,4,3,4
15239.0,10,49.0,780.59,5,3,3
15240.0,44,78.0,1706.57,3,4,4
15241.0,66,110.0,1756.44,3,4,4
15243.0,74,22.0,316.68,2,2,2
15244.0,65,34.0,631.5699999999999,3,3,3
15245.0,134,89.0,2515.84,2,4,5
15246.0,238,33.0,514.15,1,3,3
15247.0,122,6.0,356.0,2,1,2
15249.0,31,350.0,6688.459999999999,4,5,5
15251.0,9,111.0,10484.99,5,4,5
15252.0,36,44.0,740.78,3,3,3
15253.0,16,53.0,918.1999999999998,4,3,4
15254.0,127,18.0,300.36000000000007,2,2,2
15255.0,66,47.0,890.85,3,3,3
15256.0,148,6.0,98.45,2,1,1
15257.0,283,7.0,317.15,1,1,2
15258.0,168,34.0,623.1600000000001,2,3,3
15260.0,100,77.0,1810.77,2,4,4
15261.0,135,19.0,254.81999999999996,2,2,2
15262.0,323,10.0,178.95000000000002,1,1,1
15263.0,106,12.0,156.50999999999996,2,1,1
15264.0,64,23.0,393.7400000000001,3,2,2
15265.0,151,82.0,1506.12,2,4,4
15266.0,338,6.0,119.30000000000001,1,1,1
15267.0,22,11.0,1717.36,4,1,4
15269.0,23,2.0,408.8,4,1,2
15270.0,15,41.0,2379.49,4,3,5
15271.0,7,274.0,2507.07,5,5,5
15272.0,57,63.0,721.94,3,4,3
15274.0,4,47.0,716.57,5,3,3
15275.0,37,41.0,615.14,3,3,3
15276.0,66,52.0,135.31,3,3,1
15277.0,46,12.0,255.89999999999998,3,1,2
15279.0,354,19.0,290.51,1,2,2
15280.0,172,16.0,113.12,2,2,1
15281.0,58,139.0,2332.1499999999996,3,5,5
15286.0,49,3.0,240.55,3,1,1
15287.0,22,20.0,486.69,4,2,3
15288.0,43,88.0,2306.5200000000004,3,4,5
15289.0,29,58.0,939.78,4,3,4
15290.0,4,204.0,7943.219999999999,5,5,5
15291.0,25,103.0,4668.300000000001,4,4,5
15292.0,201,25.0,180.94,1,2,1
15296.0,50,194.0,3672.8599999999997,3,5,5
15297.0,10,39.0,641.94,5,3,3
15298.0,2,192.0,4799.9,5,5,5
15299.0,67,7.0,4507.01,3,1,5
15300.0,64,28.0,496.43999999999994,3,2,3
15301.0,50,243.0,5070.349999999999,3,5,5
15303.0,290,31.0,574.02,1,3,3
15304.0,60,23.0,694.4000000000002,3,2,3
15306.0,64,58.0,1174.35,3,3,4
15307.0,95,12.0,205.3,2,1,1
15308.0,274,19.0,310.46999999999997,1,2,2
15311.0,0,2379.0,60767.899999999994,5,5,5
15312.0,75,47.0,924.85,2,3,4
15313.0,110,1.0,52.0,2,1,1
15314.0,199,24.0,327.96999999999997,1,2,2
15315.0,64,37.0,570.5000000000001,3,3,3
15316.0,326,1.0,165.0,1,1,1
15318.0,3,33.0,312.62,5,3,2
15319.0,283,16.0,204.5,1,2,1
15320.0,44,36.0,267.13000000000005,3,3,2
15321.0,70,95.0,2748.3100000000004,3,4,5
15322.0,85,42.0,679.68,2,3,3
15325.0,103,49.0,162.29000000000002,2,3,1
15326.0,333,29.0,311.7099999999999,1,2,2
15327.0,52,10.0,208.75,3,1,1
15329.0,39,57.0,1049.7,3,3,4
15330.0,32,13.0,714.9599999999999,4,1,3
15333.0,208,16.0,1028.56,1,2,4
15334.0,156,99.0,351.67,2,4,2
15335.0,53,36.0,173.97,3,3,1
15339.0,66,86.0,574.0699999999999,3,4,3
15341.0,80,17.0,2020.52,2,2,5
15342.0,129,24.0,406.09,2,2,2
15343.0,87,21.0,364.5,2,2,2
15344.0,0,26.0,563.9399999999999,5,2,3
15345.0,45,20.0,393.53999999999996,3,2,2
15346.0,332,17.0,252.42000000000002,1,2,2
15347.0,366,5.0,201.59999999999997,1,1,1
15348.0,72,9.0,158.04,2,1,1
15349.0,158,72.0,473.80999999999995,2,4,3
15350.0,373,5.0,115.65,1,1,1
15351.0,12,225.0,1960.11,5,5,5
15353.0,254,63.0,777.0200000000002,1,4,3
15355.0,29,14.0,277.05000000000007,4,2,2
15356.0,31,519.0,2766.5,4,5,5
15358.0,4,551.0,8347.2,5,5,5
15360.0,39,13.0,427.92999999999995,3,1,2
15361.0,361,7.0,418.9200000000001,1,1,2
15363.0,372,16.0,326.0,1,2,2
15364.0,95,29.0,913.1900000000002,2,2,4
15365.0,25,114.0,2314.32,4,4,5
15366.0,75,44.0,602.5100000000001,2,3,3
15367.0,57,95.0,1877.5900000000004,3,4,4
15368.0,21,4.0,446.94000000000005,4,1,2
15370.0,40,94.0,2386.05,3,4,5
15372.0,137,27.0,2007.4,2,2,5
